scenario,policy,metric,n_replications,mean,sd,ci95_low,ci95_high,unit
high_demand,smart,distance_km_post_warmup,30,860.1657666666665,31.988352751763607,848.2211194443752,872.1104138889579,km
high_demand,smart,travel_time_hours_post_warmup,30,27.7789412962963,1.2462115419737516,27.313598258824527,28.24428433376807,hours
high_demand,smart,service_time_hours_post_warmup,30,56.768888888888725,2.705393128468711,55.75867849237531,57.77909928540214,hours
high_demand,smart,depot_unloading_time_hours_post_warmup,30,9.922222222222224,0.4349072507219491,9.759825185882054,10.084619258562395,hours
high_demand,smart,turnaround_time_hours_post_warmup,30,1.2944444444444445,0.4027761263012781,1.1440453671438917,1.4448435217449973,hours
high_demand,smart,idling_time_hours_post_warmup,30,66.69111111111096,2.7358543649109874,65.66952630197676,67.71269592024515,hours
high_demand,smart,collection_trips_post_warmup,30,29.833333333333332,1.2340942045675147,29.372514984010216,30.294151682656448,count
high_demand,smart,collection_stops_post_warmup,30,423.73333333333335,20.744643402214884,415.98715618208786,431.47951048457884,count
high_demand,smart,wasted_pickups_post_warmup,30,79.86666666666666,21.930506752849592,71.67768086293766,88.05565247039566,count
high_demand,smart,base_driving_fuel_l_post_warmup,30,387.07459499999976,14.3947587382936,381.69950374996864,392.4496862500309,litres
high_demand,smart,traffic_fuel_penalty_l_post_warmup,30,56.34911999999999,5.986193623661306,54.113838565102654,58.58440143489733,litres
high_demand,smart,payload_fuel_penalty_l_post_warmup,30,18.108831845612308,1.0206326736656468,17.727721341889726,18.48994234933489,litres
high_demand,smart,driving_fuel_l_post_warmup,30,461.53254684561205,19.520076054050783,454.24363065704466,468.82146303417943,litres
high_demand,smart,collection_idle_fuel_l_post_warmup,30,170.30666666666804,8.116179385406278,167.27603547712775,173.33729785620832,litres
high_demand,smart,depot_idle_fuel_l_post_warmup,30,29.766666666666666,1.3047217521658447,29.27947555764616,30.253857775687173,litres
high_demand,smart,fuel_l_post_warmup,30,661.6058801789467,26.842666242976453,651.5826638768698,671.6290964810236,litres
high_demand,smart,co2_kg_post_warmup,30,1773.103758879577,71.93834553117688,1746.241539190011,1799.965978569143,kg
high_demand,smart,collected_kg_post_warmup,30,146232.24235162855,3360.4043131049475,144977.44675912676,147487.03794413034,kg
